Country,Admin 1,Admin 2,Market Name,Commodity,Price Type,Price Date,Collection Frequency,Price,Unit,Currency,Data Source,Trend,Pewi,ALPS Phase,Data Type,Upper (95%) CI,Lower (95%) CI,Forecast Methodology
Ethiopia,Oromia,E. HARERGE,Fedis,Beans (kidney),Retail,15/02/2025,Monthly,8000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Oromia,E. HARERGE,Fedis,Beans (kidney),Retail,15/03/2025,Monthly,11000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Oromia,E. HARERGE,Fedis,Carrots,Retail,15/02/2025,Monthly,100.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Oromia,E. HARERGE,Fedis,Carrots,Retail,15/03/2025,Monthly,70.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Oromia,E. HARERGE,Fedis,Chickpeas,Retail,15/02/2025,Monthly,14000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Oromia,E. HARERGE,Fedis,Chickpeas,Retail,15/03/2025,Monthly,13000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Oromia,E. HARERGE,Fedis,Eggs,Retail,15/02/2025,Monthly,15.0,Unit,ETB,WFP,,,,Aggregated,,,
Ethiopia,Oromia,E. HARERGE,Fedis,Eggs,Retail,15/03/2025,Monthly,15.0,Unit,ETB,WFP,,,,Aggregated,,,
Ethiopia,Oromia,E. HARERGE,Fedis,Groundnuts,Retail,15/02/2025,Monthly,10000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Oromia,E. HARERGE,Fedis,Groundnuts,Retail,15/03/2025,Monthly,11000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Oromia,E. HARERGE,Fedis,Kale,Retail,15/02/2025,Monthly,80.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Oromia,E. HARERGE,Fedis,Kale,Retail,15/03/2025,Monthly,40.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Oromia,E. HARERGE,Fedis,Lin seed,Retail,15/02/2025,Monthly,18000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Oromia,E. HARERGE,Fedis,Lin seed,Retail,15/03/2025,Monthly,27000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Oromia,E. HARERGE,Fedis,Maize (white),Retail,15/02/2025,Monthly,5000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Oromia,E. HARERGE,Fedis,Maize (white),Retail,15/03/2025,Monthly,6500.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Oromia,E. HARERGE,Fedis,Mangoes,Retail,15/02/2025,Monthly,70.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Oromia,E. HARERGE,Fedis,Mangoes,Retail,15/03/2025,Monthly,180.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Oromia,E. HARERGE,Fedis,Oat,Retail,15/02/2025,Monthly,12000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Oromia,E. HARERGE,Fedis,Oat,Retail,15/03/2025,Monthly,27000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Oromia,E. HARERGE,Fedis,Oil (vegetable),Retail,15/02/2025,Monthly,280.0,L,ETB,WFP,,,,Aggregated,,,
Ethiopia,Oromia,E. HARERGE,Fedis,Oil (vegetable),Retail,15/03/2025,Monthly,300.0,L,ETB,WFP,,,,Aggregated,,,
Ethiopia,Oromia,E. HARERGE,Fedis,Papaya,Retail,15/02/2025,Monthly,70.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Oromia,E. HARERGE,Fedis,Papaya,Retail,15/03/2025,Monthly,250.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Oromia,E. HARERGE,Fedis,Soybeans,Retail,15/02/2025,Monthly,20000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Oromia,E. HARERGE,Fedis,Soybeans,Retail,15/03/2025,Monthly,16000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Oromia,E. HARERGE,Fedis,Swiss chard,Retail,15/02/2025,Monthly,80.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Oromia,E. HARERGE,Fedis,Swiss chard,Retail,15/03/2025,Monthly,120.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Oromia,E. HARERGE,Fedis,Wheat,Retail,15/02/2025,Monthly,5000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Oromia,E. HARERGE,Fedis,Wheat,Retail,15/03/2025,Monthly,8000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Beans,Retail,15/07/2024,Monthly,9000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Beans,Retail,15/09/2024,Monthly,9000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Beans,Retail,15/10/2024,Monthly,9200.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Beans,Retail,15/11/2024,Monthly,9200.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Beans,Retail,15/01/2025,Monthly,9800.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Beans,Retail,15/02/2025,Monthly,9800.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Beans,Retail,15/03/2025,Monthly,9800.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Livestock (cattle),Retail,15/07/2024,Monthly,25000.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Livestock (cattle),Retail,15/08/2024,Monthly,25000.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Livestock (cattle),Retail,15/01/2025,Monthly,23000.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Livestock (cattle),Retail,15/03/2025,Monthly,45000.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Livestock (Goat),Retail,15/07/2024,Monthly,9000.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Livestock (Goat),Retail,15/08/2024,Monthly,8200.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Livestock (Goat),Retail,15/09/2024,Monthly,8500.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Livestock (Goat),Retail,15/10/2024,Monthly,10000.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Livestock (Goat),Retail,15/11/2024,Monthly,9500.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Livestock (Goat),Retail,15/01/2025,Monthly,9500.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Livestock (Goat),Retail,15/02/2025,Monthly,10000.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Livestock (Goat),Retail,15/03/2025,Monthly,11500.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Livestock (ox),Retail,15/03/2025,Monthly,60000.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Livestock (Sheep),Retail,15/07/2024,Monthly,7600.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Livestock (Sheep),Retail,15/08/2024,Monthly,8300.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Livestock (Sheep),Retail,15/09/2024,Monthly,8400.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Livestock (Sheep),Retail,15/10/2024,Monthly,9500.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Livestock (Sheep),Retail,15/11/2024,Monthly,9000.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Livestock (Sheep),Retail,15/01/2025,Monthly,9000.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Livestock (Sheep),Retail,15/02/2025,Monthly,9000.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Livestock (Sheep),Retail,15/03/2025,Monthly,9500.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Maize (white),Retail,15/07/2024,Monthly,5200.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Maize (white),Retail,15/09/2024,Monthly,5500.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Maize (white),Retail,15/10/2024,Monthly,4000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Maize (white),Retail,15/11/2024,Monthly,4000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Maize (white),Retail,15/01/2025,Monthly,4300.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Maize (white),Retail,15/02/2025,Monthly,4300.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Maize (white),Retail,15/03/2025,Monthly,4400.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Milk,Retail,15/07/2024,Monthly,80.0,L,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Milk,Retail,15/08/2024,Monthly,100.0,L,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Milk,Retail,15/09/2024,Monthly,100.0,L,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Milk,Retail,15/11/2024,Monthly,80.0,L,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Milk,Retail,15/01/2025,Monthly,80.0,L,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Milk,Retail,15/02/2025,Monthly,80.0,L,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Milk,Retail,15/03/2025,Monthly,80.0,L,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Oil (vegetable),Retail,15/07/2024,Monthly,200.0,L,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Oil (vegetable),Retail,15/08/2024,Monthly,200.0,L,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Oil (vegetable),Retail,15/09/2024,Monthly,250.0,L,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Oil (vegetable),Retail,15/10/2024,Monthly,225.0,L,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Oil (vegetable),Retail,15/11/2024,Monthly,220.0,L,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Oil (vegetable),Retail,15/01/2025,Monthly,240.0,L,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Oil (vegetable),Retail,15/02/2025,Monthly,250.0,L,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Oil (vegetable),Retail,15/03/2025,Monthly,250.0,L,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Pasta,Retail,15/07/2024,Monthly,130.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Pasta,Retail,15/08/2024,Monthly,130.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Pasta,Retail,15/09/2024,Monthly,150.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Pasta,Retail,15/10/2024,Monthly,140.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Pasta,Retail,15/11/2024,Monthly,140.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Pasta,Retail,15/01/2025,Monthly,140.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Pasta,Retail,15/02/2025,Monthly,145.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Pasta,Retail,15/03/2025,Monthly,145.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Rice,Retail,15/07/2024,Monthly,97.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Rice,Retail,15/08/2024,Monthly,98.5,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Rice,Retail,15/09/2024,Monthly,100.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Rice,Retail,15/10/2024,Monthly,112.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Rice,Retail,15/11/2024,Monthly,110.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Rice,Retail,15/01/2025,Monthly,112.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Rice,Retail,15/02/2025,Monthly,114.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Rice,Retail,15/03/2025,Monthly,114.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Sorghum (white),Retail,15/03/2025,Monthly,6000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Sugar,Retail,15/07/2024,Monthly,106.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Sugar,Retail,15/08/2024,Monthly,108.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Sugar,Retail,15/09/2024,Monthly,115.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Sugar,Retail,15/10/2024,Monthly,120.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Sugar,Retail,15/11/2024,Monthly,117.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Sugar,Retail,15/01/2025,Monthly,118.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Sugar,Retail,15/02/2025,Monthly,120.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Sugar,Retail,15/03/2025,Monthly,120.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Wage (casual labour),Retail,15/07/2024,Monthly,500.0,Day,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Wage (casual labour),Retail,15/08/2024,Monthly,500.0,Day,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Wage (casual labour),Retail,15/09/2024,Monthly,600.0,Day,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Wage (casual labour),Retail,15/10/2024,Monthly,600.0,Day,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Wage (casual labour),Retail,15/11/2024,Monthly,600.0,Day,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Wage (casual labour),Retail,15/01/2025,Monthly,600.0,Day,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Wage (casual labour),Retail,15/02/2025,Monthly,600.0,Day,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Wage (casual labour),Retail,15/03/2025,Monthly,700.0,Day,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Wheat (white),Retail,15/07/2024,Monthly,6000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Wheat (white),Retail,15/08/2024,Monthly,5950.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Wheat (white),Retail,15/09/2024,Monthly,6400.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Wheat (white),Retail,15/10/2024,Monthly,6500.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Wheat (white),Retail,15/11/2024,Monthly,6500.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Wheat (white),Retail,15/01/2025,Monthly,6700.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Wheat (white),Retail,15/02/2025,Monthly,7000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Wheat (white),Retail,15/03/2025,Monthly,7000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Wheat flour,Retail,15/07/2024,Monthly,6400.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Wheat flour,Retail,15/08/2024,Monthly,6500.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Wheat flour,Retail,15/09/2024,Monthly,7000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Wheat flour,Retail,15/10/2024,Monthly,7200.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Wheat flour,Retail,15/11/2024,Monthly,7000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Wheat flour,Retail,15/01/2025,Monthly,8000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Wheat flour,Retail,15/02/2025,Monthly,8400.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,LIBEN,Filtu,Wheat flour,Retail,15/03/2025,Monthly,8500.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Gambela,ZONE 1,Gambela,Livestock (cattle),Retail,15/08/2024,Monthly,28000.0,Head,ETB,WFP,24316.5762,1.3841,Alert,Aggregated,,,
Ethiopia,Gambela,ZONE 1,Gambela,Livestock (cattle),Retail,15/09/2024,Monthly,28500.0,Head,ETB,WFP,28832.6816,-0.1264,Normal,Aggregated,,,
Ethiopia,Gambela,ZONE 1,Gambela,Livestock (cattle),Retail,15/10/2024,Monthly,28500.0,Head,ETB,WFP,28493.2031,0.0026,Normal,Aggregated,,,
Ethiopia,Gambela,ZONE 1,Gambela,Livestock (cattle),Retail,15/02/2025,Monthly,28000.0,Head,ETB,WFP,28192.5977,-0.0748,Normal,Aggregated,,,
Ethiopia,Gambela,ZONE 1,Gambela,Livestock (cattle),Retail,15/03/2025,Monthly,28000.0,Head,ETB,WFP,28144.3789,-0.0566,Normal,Aggregated,,,
Ethiopia,Gambela,ZONE 1,Gambela,Livestock (Sheep),Retail,15/08/2024,Monthly,8500.0,Head,ETB,WFP,8536.3477,-0.0407,Normal,Aggregated,,,
Ethiopia,Gambela,ZONE 1,Gambela,Livestock (Sheep),Retail,15/09/2024,Monthly,8500.0,Head,ETB,WFP,9311.8945,-0.9076,Normal,Aggregated,,,
Ethiopia,Gambela,ZONE 1,Gambela,Livestock (Sheep),Retail,15/10/2024,Monthly,8200.0,Head,ETB,WFP,9032.0127,-0.929,Normal,Aggregated,,,
Ethiopia,Gambela,ZONE 1,Gambela,Livestock (Sheep),Retail,15/02/2025,Monthly,8000.0,Head,ETB,WFP,9069.6973,-1.1832,Normal,Aggregated,,,
Ethiopia,Gambela,ZONE 1,Gambela,Livestock (Sheep),Retail,15/03/2025,Monthly,8000.0,Head,ETB,WFP,9059.3408,-1.1638,Normal,Aggregated,,,
Ethiopia,Gambela,ZONE 1,Gambela,Maize (white),Retail,15/09/2024,Monthly,3500.0,100 KG,ETB,WFP,3178.9031,0.5491,Stress,Aggregated,,,
Ethiopia,Gambela,ZONE 1,Gambela,Maize (white),Retail,15/10/2024,Monthly,3200.0,100 KG,ETB,WFP,2963.3533,0.4072,Stress,Aggregated,,,
Ethiopia,Gambela,ZONE 1,Gambela,Maize (white),Retail,15/02/2025,Monthly,4000.0,100 KG,ETB,WFP,3307.0737,1.185,Alert,Aggregated,,,
Ethiopia,Gambela,ZONE 1,Gambela,Maize (white),Retail,15/03/2025,Monthly,5000.0,100 KG,ETB,WFP,3387.3376,2.6054,Crisis,Aggregated,,,
Ethiopia,Gambela,ZONE 1,Gambela,Sesame,Retail,15/08/2024,Monthly,15000.0,100 KG,ETB,WFP,14021.5107,0.465,Stress,Aggregated,,,
Ethiopia,Gambela,ZONE 1,Gambela,Sesame,Retail,15/09/2024,Monthly,12500.0,100 KG,ETB,WFP,13765.5381,-0.605,Normal,Aggregated,,,
Ethiopia,Gambela,ZONE 1,Gambela,Sesame,Retail,15/10/2024,Monthly,12000.0,100 KG,ETB,WFP,13183.7734,-0.57,Normal,Aggregated,,,
Ethiopia,Gambela,ZONE 1,Gambela,Sesame,Retail,15/02/2025,Monthly,12000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Gambela,ZONE 1,Gambela,Sesame,Retail,15/03/2025,Monthly,16000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Gambela,ZONE 1,Gambela,Sorghum (white),Retail,15/08/2024,Monthly,4000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Gambela,ZONE 1,Gambela,Sorghum (white),Retail,15/09/2024,Monthly,4000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Gambela,ZONE 1,Gambela,Sorghum (white),Retail,15/02/2025,Monthly,4000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Gambela,ZONE 1,Gambela,Wheat (white),Retail,15/08/2024,Monthly,5400.0,100 KG,ETB,WFP,5830.1479,-0.7901,Normal,Aggregated,,,
Ethiopia,Gambela,ZONE 1,Gambela,Wheat (white),Retail,15/09/2024,Monthly,7000.0,100 KG,ETB,WFP,6396.1211,1.098,Alert,Aggregated,,,
Ethiopia,Gambela,ZONE 1,Gambela,Wheat (white),Retail,15/10/2024,Monthly,8500.0,100 KG,ETB,WFP,6805.7915,2.6964,Crisis,Aggregated,,,
Ethiopia,Gambela,ZONE 1,Gambela,Wheat (white),Retail,15/02/2025,Monthly,7000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Gambela,ZONE 1,Gambela,Wheat (white),Retail,15/03/2025,Monthly,10000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,B. Gumuz,METEKEL,Gilgelbeles,Beans (haricot),Retail,15/05/2024,Monthly,6500.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,B. Gumuz,METEKEL,Gilgelbeles,Beans (haricot),Retail,15/06/2024,Monthly,6500.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,B. Gumuz,METEKEL,Gilgelbeles,Beans (haricot),Retail,15/07/2024,Monthly,7000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,B. Gumuz,METEKEL,Gilgelbeles,Beans (haricot),Retail,15/01/2025,Monthly,5800.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,B. Gumuz,METEKEL,Gilgelbeles,Beans (haricot),Retail,15/02/2025,Monthly,5500.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,B. Gumuz,METEKEL,Gilgelbeles,Fuel (diesel),Retail,15/01/2025,Monthly,550.0,L,ETB,WFP,,,,Aggregated,,,
Ethiopia,B. Gumuz,METEKEL,Gilgelbeles,Groundnuts,Retail,15/05/2024,Monthly,7000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,B. Gumuz,METEKEL,Gilgelbeles,Groundnuts,Retail,15/06/2024,Monthly,7000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,B. Gumuz,METEKEL,Gilgelbeles,Groundnuts,Retail,15/07/2024,Monthly,7100.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,B. Gumuz,METEKEL,Gilgelbeles,Groundnuts,Retail,15/01/2025,Monthly,6200.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,B. Gumuz,METEKEL,Gilgelbeles,Groundnuts,Retail,15/02/2025,Monthly,7000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,B. Gumuz,METEKEL,Gilgelbeles,Livestock (Goat),Retail,15/05/2024,Monthly,6000.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,B. Gumuz,METEKEL,Gilgelbeles,Livestock (Goat),Retail,15/06/2024,Monthly,6000.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,B. Gumuz,METEKEL,Gilgelbeles,Livestock (Goat),Retail,15/07/2024,Monthly,6500.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,B. Gumuz,METEKEL,Gilgelbeles,Livestock (Goat),Retail,15/01/2025,Monthly,6000.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,B. Gumuz,METEKEL,Gilgelbeles,Livestock (Goat),Retail,15/02/2025,Monthly,6500.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,B. Gumuz,METEKEL,Gilgelbeles,Millet (finger),Retail,15/05/2024,Monthly,6000.0,100 KG,ETB,WFP,5146.731,1.6295,Alert,Aggregated,,,
Ethiopia,B. Gumuz,METEKEL,Gilgelbeles,Millet (finger),Retail,15/06/2024,Monthly,6000.0,100 KG,ETB,WFP,5239.6313,1.3977,Alert,Aggregated,,,
Ethiopia,B. Gumuz,METEKEL,Gilgelbeles,Millet (finger),Retail,15/07/2024,Monthly,6200.0,100 KG,ETB,WFP,5840.7715,0.6633,Stress,Aggregated,,,
Ethiopia,B. Gumuz,METEKEL,Gilgelbeles,Millet (finger),Retail,15/02/2025,Monthly,5500.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,B. Gumuz,METEKEL,Gilgelbeles,Sesame,Retail,15/05/2024,Monthly,7500.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,B. Gumuz,METEKEL,Gilgelbeles,Sesame,Retail,15/06/2024,Monthly,7500.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,B. Gumuz,METEKEL,Gilgelbeles,Sesame,Retail,15/07/2024,Monthly,7500.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,B. Gumuz,METEKEL,Gilgelbeles,Sesame,Retail,15/01/2025,Monthly,6000.0,100 KG,ETB,WFP,,,,Aggregated,,,
